page_id,page_title,view_count,protection_level,protection_expiry,page_length,number_page_watchers,number_page_watchers_recent_edits,number_of_redirects,page_views_past_30days,total_edits,recent_number_of_edits,number_distinct_authors,number_categories
63355,Columbidae,,autoconfirmed, infinity,63718,289,29,16,38329,4017,3,2,25
379497,Columbine High School,,autoconfirmed, infinity,15039,78,10,7,12716,1431,0,0,14
59627,Columbine High School massacre,,autoconfirmed, infinity,202939,940,50,58,185802,9891,6,5,20
17325431,ColÃ¡iste Chroabh Abhann,,autoconfirmed, infinity,2313,Fewer than 30 watchers,,2,24,87,0,0,18
37055761,Come shot,,autoconfirmed, infinity,80,123,4,0,3,4,0,0,5
39794630,Comedy Nights with Kapil,,autoconfirmed, infinity,89194,67,6,2,12473,2583,1,1,9
47122536,Comedy Shorts Gamer,,autoconfirmed, infinity,17,Fewer than 30 watchers,,0,227,134,0,0,
40651735,Comet Ping Pong,,autoconfirmed, infinity,29256,83,21,3,8347,391,0,0,8
302767,Comfort women,,autoconfirmed, infinity,198734,416,47,23,37364,4292,4,4,32
5870,Comic,,autoconfirmed, infinity,101,Fewer than 30 watchers,,0,1390,79,0,0,6
1181663,Comic book collecting,,autoconfirmed, infinity,34551,49,3,23,1098,541,0,0,17
65877810,Comics Guaranty,,autoconfirmed, infinity,87,Fewer than 30 watchers,,0,65,1,0,0,5
28458115,Coming out (BDSM),,autoconfirmed, infinity,56,Fewer than 30 watchers,,0,72,3,0,0,
54540,Coming to America,,autoconfirmed, infinity,32032,147,29,7,45723,1527,1,1,12
154826,Committee for Skeptical Inquiry,,autoconfirmed, infinity,82651,201,21,14,3079,1634,0,0,20
26353715,Common Seal,,autoconfirmed, infinity,63,Fewer than 30 watchers,,0,16,7,0,0,2
92693,Common cold,,autoconfirmed, infinity,60049,359,32,32,44630,5548,2,2,17
9209651,Communism,,autoconfirmed, infinity,180448,1702,115,47,142436,11494,134,17,35
64858116,Communist Party of China,,autoconfirmed, infinity,84,464,80,0,26502,2,0,0,5
34369485,Communist parties in parliament,,autoconfirmed, infinity,102,Fewer than 30 watchers,,0,2,12,0,0,
34376142,Communist parties represented in parliament,,autoconfirmed, infinity,102,Fewer than 30 watchers,,0,0,12,0,0,
34369476,Communist parties with parliamentary representation,,autoconfirmed, infinity,102,Fewer than 30 watchers,,0,1,12,0,0,
215623,Communist state,,autoconfirmed, infinity,129039,315,37,44,51684,2924,1,1,15
0,Comparison of Q&A sites,,autoconfirmed, 2021-11-02T17:00:36Z,0,Fewer than 30 watchers,,0,0,,,,
32346616,Comparison of YouTube downloaders,,autoconfirmed, infinity,8135,80,16,4,5961,424,3,2,3
2265048,Comparison of project management software,,autoconfirmed, infinity,46575,438,13,7,2917,5578,0,0,2
18535598,Comparison of shopping cart software,,autoconfirmed, infinity,40226,129,13,10,1498,2817,0,0,6
2399838,Comparison of time-tracking software,,autoconfirmed, infinity,16357,156,7,3,833,1985,5,5,8
39316,Compass,,autoconfirmed, infinity,43670,337,29,25,51909,4441,2,2,8
2783826,Compile (company),,autoconfirmed, infinity,47605,Fewer than 30 watchers,,7,1516,299,0,0,8
52216540,Compile (publisher),,autoconfirmed, infinity,48,Fewer than 30 watchers,,0,356,1,0,0,
67644062,Compounds of carbon,,autoconfirmed, 2022-03-03T04:34:27Z,77,37,5,0,106,1,0,0,3
11403316,Compressed sensing,,autoconfirmed, infinity,46870,143,11,7,5564,645,1,1,9
7878457,Computer,,autoconfirmed, infinity,120920,1900,129,31,191406,6702,6,6,27
18842281,Computer keyboard,,autoconfirmed, infinity,117,399,29,0,6684,4525,9,6,7
4221870,Conan O'Brien,,autoconfirmed, infinity,94322,422,43,33,126869,6417,4,4,26
38067949,Concentration camps in the Independent State of Croatia,,autoconfirmed, 2022-03-20T18:09:58Z,8663,Fewer than 30 watchers,,1,919,88,0,0,2
42971657,"Concordia, Kansas weather",,autoconfirmed, infinity,31,Fewer than 30 watchers,,0,2,9,0,0,
30498896,"Concordia College, Toowoomba",,autoconfirmed, infinity,40,Fewer than 30 watchers,,0,9,2,0,0,
30653373,Concordia Lutheran College (Queensland),,autoconfirmed, infinity,40,Fewer than 30 watchers,,0,0,1,0,0,
399231,Concussion,,autoconfirmed, infinity,106027,196,16,24,13350,2071,3,2,15
158177,Condoleezza Rice,,autoconfirmed, infinity,160059,791,25,28,55001,6724,4,3,34
5374,Condom,,autoconfirmed, infinity,124485,403,26,25,45055,5284,2,2,25
7023,Confederate States of America,,autoconfirmed, infinity,304335,916,83,24,116018,10051,4,4,33
21116845,Conficker,,autoconfirmed, infinity,49488,174,3,16,3250,1775,0,0,9
5820,Confucianism,,autoconfirmed, infinity,99244,749,58,73,44899,5426,1,1,27
5823,Confucius,,autoconfirmed, infinity,94473,835,65,68,93094,5164,3,3,61
39330,Congruence (geometry),,autoconfirmed, infinity,17471,146,18,31,12465,857,0,0,8
19008673,Conic section,,autoconfirmed, infinity,70064,276,22,21,14863,1201,2,2,12
483308,Connecticut Compromise,,autoconfirmed, infinity,11969,79,7,4,3730,2385,0,0,8
38738224,Conor McGregor,,autoconfirmed, 2021-09-03T13:02:43Z,140458,273,36,10,408414,5489,56,29,24
3541155,Consensual BDSM,,autoconfirmed, infinity,18,Fewer than 30 watchers,,0,58,6,0,0,
869654,Consensual S%2FM,,autoconfirmed, infinity,18,Fewer than 30 watchers,,0,0,5,0,0,
1833177,Consensual violence,,autoconfirmed, infinity,18,Fewer than 30 watchers,,0,0,16,0,0,
2924982,Consent (BDSM),,autoconfirmed, infinity,12945,49,8,4,3382,179,5,3,12
723395,Conservation,,autoconfirmed, 2022-06-09T00:58:16Z,3464,49,7,5,2371,555,0,0,
32113,Conservative Party (UK),,autoconfirmed, infinity,250639,486,65,61,85553,8873,11,9,32
51862330,Consol Energy Center,,autoconfirmed, infinity,46,Fewer than 30 watchers,,0,396,1,0,0,
181886,Consolidated B-24 Liberator,,autoconfirmed, infinity,112575,208,27,70,36833,2342,0,0,26
41670221,Conspiracy theories about Adolf Hitler's death,,autoconfirmed, infinity,21195,110,24,4,23196,956,0,0,5
5530,Conspiracy theory,,autoconfirmed, infinity,115951,1419,117,37,70239,8480,13,6,16
45473834,Constantin Stanislavski,,autoconfirmed, infinity,53,92,5,0,538,2,0,0,
37308236,Constantine Sneed House,,autoconfirmed, 2022-01-30T20:18:29Z,3429,Fewer than 30 watchers,,0,71,71,5,4,6
168509,Constipation,,autoconfirmed, infinity,45347,265,20,19,25581,1842,1,1,23
5253,Constitution,,autoconfirmed, infinity,95594,558,61,30,50127,5992,2,2,30
32253,Constitution Party (United States),,autoconfirmed, infinity,97056,242,25,113,11191,3889,1,1,11
315776,Constitution of India,,autoconfirmed, infinity,75650,729,64,17,175313,3327,19,8,24
31644,Constitution of the United States,,autoconfirmed, infinity,158709,1883,121,56,65881,9158,1,1,25
36291287,Constitutional challenges to the Affordable Care Act,,autoconfirmed, infinity,35421,37,8,5,414,293,1,1,5
65602644,Constitutional challenges to the Patient Protection and Affordable Care Act,,autoconfirmed, infinity,113,33,7,0,121,1,0,0,3
15952537,Content marketing,,autoconfirmed, infinity,24781,117,10,0,8741,683,1,1,8
51002178,Continental Asian influence on Japanese culture,,autoconfirmed, infinity,66,37,13,0,0,3,0,0,
9481277,Control of chaos,,autoconfirmed, 2021-08-24T09:31:02Z,6020,Fewer than 30 watchers,,1,484,99,27,12,3
39293123,Controversial Reddit communities,,autoconfirmed, infinity,120445,211,57,71,52140,1616,23,13,13
22479402,Controversies surrounding Robert Falcon Scott,,autoconfirmed, infinity,16343,Fewer than 30 watchers,,2,1362,159,0,0,4
7218,Cookie,,autoconfirmed, infinity,32360,251,15,20,23204,2443,2,2,8
4175379,Cool,,autoconfirmed, infinity,2433,74,3,9,1194,1293,4,3,
18994400,Cool (aesthetic),,autoconfirmed, infinity,41413,186,11,10,3978,3971,1,1,7
5662159,Coop & Cami Ask the World,,autoconfirmed, 2021-09-08T06:49:56Z,3475,30,5,9,3311,284,1,1,
125293,Copper,,autoconfirmed, infinity,108960,854,49,20,56682,6093,5,5,32
19381888,Coprophilia,,autoconfirmed, infinity,7673,167,26,40,56819,1728,0,0,4
44684942,Cops (1989 TV series),,autoconfirmed, infinity,47,97,2,0,50,4,0,0,
202367,Copts,,autoconfirmed, infinity,92687,285,30,15,28621,2210,0,0,36
5278,Copyright,,autoconfirmed, infinity,79501,979,82,35,46311,8628,0,0,16
5154820,Coral Princess,,autoconfirmed, infinity,9155,Fewer than 30 watchers,,2,721,214,0,0,7
87410,Coral reef,,autoconfirmed, infinity,144811,350,25,24,31318,6480,2,2,26
25335715,Corbin Bleu discography,,autoconfirmed, infinity,9487,Fewer than 30 watchers,,0,171,97,0,0,3
64622046,Cori Bush,,autoconfirmed, infinity,37675,70,31,4,139167,446,26,10,10
9555534,Cork hat,,autoconfirmed, infinity,2035,Fewer than 30 watchers,,0,2437,111,1,1,5
31681021,Corneliu Chisu,,autoconfirmed, infinity,12443,Fewer than 30 watchers,,0,201,148,0,0,13
428503,Corneliu Zelea Codreanu,,autoconfirmed, 2022-02-07T18:00:51Z,80980,86,17,5,9711,1164,19,8,32
165599,Cornelius Vanderbilt,,autoconfirmed, infinity,41997,255,26,7,41879,2067,2,2,25
41636317,Cornell Haynes Jr,,autoconfirmed, infinity,143,169,There may or may not be a watching user visiting recent edits,0,0,4,0,0,6
3874841,"""Polish death camp"" controversy",,extendedconfirmed, infinity,55464,143,15,15,2545,2028,3,1,13
17901024,'Azza,,extendedconfirmed, infinity,5574,Fewer than 30 watchers,,4,204,87,0,0,8
17626789,1929 Hebron massacre,,extendedconfirmed, infinity,46977,184,16,6,3519,1090,0,0,14
304601,1936â€“1939 Arab revolt in Palestine,,extendedconfirmed, infinity,130081,221,31,20,6980,1388,137,8,19
53706170,1936â€“39 Arab revolt in Palestine,,extendedconfirmed, infinity,67,171,43,0,1010,1,0,0,
58155879,1947-49 Palestine war,,extendedconfirmed, infinity,56,190,50,0,73,2,0,0,
51550220,1947 Jammu massacres,,extendedconfirmed, infinity,38928,39,7,2,5320,535,0,0,6
60098707,1947â€“1948 Civil War in Mandatory Palestine,,extendedconfirmed, infinity,75,204,44,0,426,1,0,0,
45137635,1947â€“1949 Palestine war,,extendedconfirmed, infinity,66246,258,40,28,10365,1139,7,2,11
59052047,1947â€“48 Civil War in Mandatory Palestine,,extendedconfirmed, infinity,75,198,35,0,1273,2,0,0,
36197,1948 Arabâ€“Israeli War,,extendedconfirmed, infinity,187699,556,53,17,37450,6377,13,8,30
58254354,1948 Palestine war,,extendedconfirmed, infinity,56,191,51,0,1730,2,0,0,
25234737,1948 Palestinian exodus,,extendedconfirmed, infinity,107195,449,46,9,10983,3840,8,6,19
22620057,1948 Palestinian exodus from Lydda and Ramle,,extendedconfirmed, infinity,117508,170,18,16,1351,2168,0,0,15
57896178,1948 Palestinian expulsion from Lydda and Ramle,,extendedconfirmed, infinity,75,154,41,0,0,1,0,0,
181696,1949 Armistice Agreements,,extendedconfirmed, infinity,44592,121,17,12,2840,506,1,1,14
43394456,1950â€“1951 Baghdad bombings,,extendedconfirmed, infinity,59060,66,9,7,487,532,0,0,11
64017465,1950â€“51 Baghdad bombings,,extendedconfirmed, infinity,89,62,21,0,58,1,0,0,3
17797986,1952 raid on Beit Jala,,extendedconfirmed, infinity,7470,37,2,9,41,368,0,0,2
11172310,1967 Oil Embargo,,extendedconfirmed, infinity,5846,Fewer than 30 watchers,,1,170,70,0,0,
11591980,1967 Palestinian exodus,,extendedconfirmed, infinity,5267,39,6,0,522,106,0,0,5
61244590,1972 Israeli Bangkok Embassy hostage crisis,,extendedconfirmed, infinity,69,Fewer than 30 watchers,,0,186,1,0,0,
1856025,1973 Israeli raid on Lebanon,,extendedconfirmed, infinity,11924,151,11,2,4602,318,1,1,3
244180,1973 oil crisis,,extendedconfirmed, infinity,75506,360,33,24,22566,2882,2,2,23
1088850,1978 South Lebanon conflict,,extendedconfirmed, infinity,20330,157,7,7,1976,521,5,2,7
18821771,1979 Nahariya attack,,extendedconfirmed, infinity,20802,45,3,4,548,297,1,1,10
181820,1982 Lebanon War,,extendedconfirmed, infinity,137799,305,16,31,16215,2795,3,3,23
458649,1985 Rome and Vienna airport attacks,,extendedconfirmed, infinity,10216,34,6,5,783,191,0,0,3
19492436,1990 Temple Mount riots,,extendedconfirmed, infinity,19023,60,5,3,327,329,0,0,5
64673036,1991 Iraqi rocket attacks on Israel,,extendedconfirmed, infinity,8783,Fewer than 30 watchers,,0,2693,49,2,2,5
11020994,1992 Israeli legislative election,,extendedconfirmed, infinity,12933,Fewer than 30 watchers,,2,812,126,5,1,3
433761,1992 attack on Israeli embassy in Buenos Aires,,extendedconfirmed, infinity,11054,96,6,9,981,323,0,0,15
693391,1994 London Israeli Embassy bombing,,extendedconfirmed, infinity,13569,77,5,12,440,204,2,2,7
31203225,1997 Mahane Yehuda Market bombings,,extendedconfirmed, infinity,4462,30,6,1,141,116,4,2,
182771,2000 Camp David Summit,,extendedconfirmed, infinity,47718,116,8,12,3363,1034,0,0,9
2985745,2000 Ramallah lynching,,extendedconfirmed, infinity,26729,80,6,11,3263,544,1,1,4
62475250,2000â€“06 Shebaa Farms conflict,,extendedconfirmed, infinity,94,95,21,0,79,1,0,0,3
7959095,2000â€“2006 Shebaa Farms conflict,,extendedconfirmed, infinity,15874,97,4,4,806,224,4,2,9
31207435,2001 HaSharon Mall suicide bombing,,extendedconfirmed, infinity,3488,Fewer than 30 watchers,,0,143,63,1,1,2
33505040,2001 Immanuel bus attack,,extendedconfirmed, infinity,10701,Fewer than 30 watchers,,0,75,67,0,0,3
32938591,2001 Netanya bombing,,extendedconfirmed, infinity,4672,31,4,0,69,69,2,2,
32816533,2002 Immanuel bus attack,,extendedconfirmed, infinity,6195,30,3,2,57,83,1,1,3
32724949,2002 Rishon LeZion bombing,,extendedconfirmed, infinity,5515,32,5,1,93,71,1,1,4
32871852,2003 French Hill suicide bombings,,extendedconfirmed, infinity,5964,31,4,4,22,79,1,1,4
47537069,2003 Route 60 Hamas ambush,,extendedconfirmed, infinity,8842,Fewer than 30 watchers,,0,34,59,0,0,3
20915425,2004 Ashdod Port bombings,,extendedconfirmed, infinity,6022,31,4,4,147,82,2,2,7
32940179,2004 Erez Crossing bombing,,extendedconfirmed, infinity,6783,Fewer than 30 watchers,,2,37,63,1,1,2
668141,2004 Israeli operation in Rafah,,extendedconfirmed, infinity,28690,98,2,3,145,408,0,0,4
1048241,2004 Israeli operation in the northern Gaza Strip,,extendedconfirmed, infinity,40842,88,3,5,104,398,1,1,10
2330508,2004 Sinai bombings,,extendedconfirmed, infinity,8776,34,2,0,462,118,0,0,5
33177783,2006 Gaza cross-border raid,,extendedconfirmed, infinity,28032,40,3,2,275,214,1,1,11
6299231,2006 Hezbollah cross-border raid,,extendedconfirmed, infinity,33747,112,7,11,1152,693,0,0,7
7733141,2006 Israeli operation in Beit Hanoun,,extendedconfirmed, infinity,10851,58,There may or may not be a watching user visiting recent edits,5,61,199,0,0,11
6299613,2006 Lebanon War,,extendedconfirmed, infinity,237364,1333,24,71,22325,20950,10,7,31
6183677,2006 Qana airstrike,,extendedconfirmed, infinity,40274,160,8,9,387,1698,1,1,6
15594592,2008 Dimona suicide bombing,,extendedconfirmed, infinity,8786,31,5,4,94,121,1,1,
67722777,2008 Israeli operation in the Gaza Strip,,extendedconfirmed, infinity,127,93,6,0,0,2,0,0,5
21118167,2008 Israelâ€“Hamas ceasefire,,extendedconfirmed, infinity,61852,50,8,2,164,331,0,0,16
18244580,2008 Jerusalem bulldozer attack,,extendedconfirmed, infinity,29901,71,5,13,1016,578,2,2,10
22001462,2009 Arab Capital of Culture,,extendedconfirmed, infinity,8874,Fewer than 30 watchers,,3,13,204,0,0,3
21376149,2009 Hamas political violence in Gaza,,extendedconfirmed, infinity,9069,49,11,11,65,354,0,0,8
28244607,2010 Israelâ€“Lebanon border clash,,extendedconfirmed, infinity,51559,83,5,7,661,825,2,2,12
28962172,2010 Palestinian militancy campaign,,extendedconfirmed, infinity,23288,43,4,6,170,164,0,0,5
26623709,2010 Tapuah Junction stabbing,,extendedconfirmed, infinity,16054,Fewer than 30 watchers,,1,49,184,0,0,
66406938,2010â€“11 Israeliâ€“Palestinian peace talks,,extendedconfirmed, infinity,106,46,6,0,45,1,0,0,3
28984181,2010â€“2011 Israeliâ€“Palestinian peace talks,,extendedconfirmed, infinity,59982,50,6,10,157,450,1,1,15
31272990,2011 Jerusalem bus stop bombing,,extendedconfirmed, infinity,18910,Fewer than 30 watchers,,3,42,328,1,1,4
32918714,2011 Tel Aviv nightclub attack,,extendedconfirmed, infinity,23653,Fewer than 30 watchers,,2,162,266,0,0,4
32786931,2011 southern Israel cross-border attacks,,extendedconfirmed, infinity,75912,83,There may or may not be a watching user visiting recent edits,12,595,939,1,1,10
36473123,2012 Burgas bus bombing,,extendedconfirmed, infinity,57162,72,4,11,1462,1058,1,1,13
37641752,2012 Israeli operation in the Gaza Strip,,extendedconfirmed, infinity,167253,209,9,17,1077,3455,2,2,25
63799724,2013â€“14 Israeliâ€“Palestinian peace talks,,extendedconfirmed, infinity,106,54,16,0,192,1,0,0,3
40099619,2013â€“2014 Israeliâ€“Palestinian peace talks,,extendedconfirmed, infinity,58666,57,5,7,270,379,0,0,12
44360910,2014 Alon Shvut stabbing attack,,extendedconfirmed, infinity,10415,Fewer than 30 watchers,,4,96,111,0,0,3
43243199,2014 Gaza War,,extendedconfirmed, infinity,297731,324,35,47,5930,7458,4,3,42
47039694,2014 Gaza war beach bombing incidents,,extendedconfirmed, infinity,24434,31,4,1,424,96,1,1,2
43436831,2014 Israeli shelling of UNRWA Gaza shelters,,extendedconfirmed, infinity,43657,43,4,7,116,544,2,2,6
66387527,2014 Israelâ€“Gaza conflict,,extendedconfirmed, infinity,74,313,35,0,2438,1,0,0,5
43518060,2014 Israelâ€“Gaza conflict in video games,,extendedconfirmed, infinity,7346,Fewer than 30 watchers,,2,153,47,0,0,
43471871,2014 Jerusalem tractor attack,,extendedconfirmed, infinity,15029,Fewer than 30 watchers,,4,136,128,0,0,5
44050909,2014 Jerusalem unrest,,extendedconfirmed, infinity,44670,57,9,13,390,496,0,0,16
43055548,2014 kidnapping and murder of Israeli teenagers,,extendedconfirmed, infinity,159498,128,11,27,2743,1747,2,1,21
58359487,2015-2016 wave of violence in Israeli-Palestinian conflict,,extendedconfirmed, infinity,93,68,There may or may not be a watching user visiting recent edits,0,1,3,0,0,
48598769,2015 Gush Etzion Junction attack,,extendedconfirmed, infinity,9904,32,2,1,31,68,1,1,2
53159627,2015 Gush Etzion Junction shooting,,extendedconfirmed, infinity,63,Fewer than 30 watchers,,0,14,1,0,0,
67627202,2015â€“16 wave of violence in Israeliâ€“Palestinian conflict,,extendedconfirmed, infinity,123,87,7,0,10,1,0,0,3
65609377,2015â€“2016 wave of violence in Israeli-Palestinian conflict,,extendedconfirmed, infinity,123,85,2,0,85,2,0,0,3
48140837,2015â€“2016 wave of violence in Israeliâ€“Palestinian conflict,,extendedconfirmed, infinity,100819,88,7,14,361,1364,0,0,11
50225559,2016 Jerusalem bus bombing,,extendedconfirmed, infinity,7743,33,3,2,212,122,4,3,2
52131997,2016 Jerusalem shooting,,extendedconfirmed, infinity,60,Fewer than 30 watchers,,0,1,1,0,0,
51920939,2016 Jerusalem shooting attack,,extendedconfirmed, infinity,16650,Fewer than 30 watchers,,1,58,111,0,0,
49685953,2016 Tel Aviv stabbings,,extendedconfirmed, infinity,16829,Fewer than 30 watchers,,2,121,146,1,1,8
54632982,2017 Amman incident,,extendedconfirmed, infinity,17411,Fewer than 30 watchers,,4,104,180,0,0,3
54678091,2017 Chinaâ€“India border standoff,,extendedconfirmed, infinity,48879,59,7,5,4832,543,0,0,10
54618623,2017 Halamish stabbing attack,,extendedconfirmed, infinity,20639,37,9,2,313,159,0,0,3
55350093,2017 Har Adar shooting,,extendedconfirmed, infinity,11654,33,There may or may not be a watching user visiting recent edits,8,42,159,0,0,3
53775062,2017 Jerusalem Light Rail stabbing,,extendedconfirmed, infinity,16437,38,2,1,78,210,1,1,6
52807982,2017 Jerusalem truck attack,,extendedconfirmed, infinity,22139,42,6,5,119,392,0,0,7
54639038,2017 Temple Mount crisis,,extendedconfirmed, infinity,21415,34,7,3,198,148,0,0,3
54549508,2017 Temple Mount shooting,,extendedconfirmed, infinity,28350,40,5,0,235,319,0,0,4
53708429,2017 Umm al-Hiran attack,,extendedconfirmed, infinity,68,Fewer than 30 watchers,,0,1,2,0,0,
53019238,2017 Umm al-Hiran incident,,extendedconfirmed, infinity,203,Fewer than 30 watchers,,0,1,73,0,0,
57944662,2018 Gaza-Israel conflict,,extendedconfirmed, infinity,63,Fewer than 30 watchers,,0,3,4,0,0,
57894402,2018 Gaza border clashes,,extendedconfirmed, infinity,63,98,29,0,1,3,0,0,
60670299,2018 Gaza border protests,,extendedconfirmed, infinity,63,112,33,0,290,2,0,0,
57053727,2018 Gaza border protests and Israeli shootings,,extendedconfirmed, infinity,63,Fewer than 30 watchers,,0,0,4,0,0,
57053858,2018 Gaza border protests and clashes,,extendedconfirmed, infinity,63,Fewer than 30 watchers,,0,0,3,0,0,
57905098,2018 Gazaâ€“Israel conflict,,extendedconfirmed, infinity,46,Fewer than 30 watchers,,0,0,92,0,0,
57048238,2018 Land Day incidents,,extendedconfirmed, infinity,63,Fewer than 30 watchers,,0,0,6,0,0,
56995590,2018 Land Day massacre,,extendedconfirmed, infinity,63,Fewer than 30 watchers,,0,0,9,0,0,
56995488,2018 Land Day protests,,extendedconfirmed, infinity,63,Fewer than 30 watchers,,0,14,10,0,0,
55897845,2018 Novak Djokovic tennis season,,extendedconfirmed, infinity,42039,Fewer than 30 watchers,,0,951,376,1,1,4
63799046,2018â€“19 Gaza border protests,,extendedconfirmed, infinity,93,119,35,0,81,1,0,0,3
56984243,2018â€“2019 Gaza border protests,,extendedconfirmed, infinity,227259,124,15,27,1259,1740,4,3,14
60075495,2019 Balakot airstrike,,extendedconfirmed, infinity,74031,81,12,6,14716,684,1,1,8
61601471,2019 Beirut drone crash,,extendedconfirmed, infinity,8813,Fewer than 30 watchers,,5,137,148,0,0,
60086893,2019 Indiaâ€“Pakistan border skirmishes,,extendedconfirmed, infinity,102689,134,19,12,7650,1070,12,2,14
60269548,2019 Indiaâ€“Pakistan standoff,,extendedconfirmed, infinity,70,99,25,0,2159,2,0,0,
62436900,2019 Israeli airstrikes in Iraq,,extendedconfirmed, infinity,16419,Fewer than 30 watchers,,0,228,150,0,0,4
60088883,2019 Jammu and Kashmir airstrikes,,extendedconfirmed, infinity,41436,43,15,2,5289,504,10,2,10
59957696,2019 Pulwama attack,,extendedconfirmed, infinity,85576,113,13,5,19027,810,11,3,10
61608480,2019 Qousaya attack,,extendedconfirmed, infinity,81,Fewer than 30 watchers,,0,5,17,0,0,3
60231218,2019 Tel Aviv rocket strike,,extendedconfirmed, infinity,7498,Fewer than 30 watchers,,3,49,49,0,0,2
66910761,2020 Chinaâ€“India skirmishes,,extendedconfirmed, 2021-12-01T08:21:23Z,97,121,69,0,8816,1,0,0,5
63712210,2020 Palghar mob lynching,,extendedconfirmed, infinity,20314,Fewer than 30 watchers,,1,2105,228,2,1,7
63542764,2020 Tablighi Jamaat COVID-19 hotspot in Delhi,,extendedconfirmed, infinity,89554,47,5,5,870,578,1,1,11
65746765,2020 Tablighi Jamaat coronavirus hotspot in Delhi,,extendedconfirmed, infinity,107,45,26,0,106,1,0,0,3
63855993,2020 coronavirus pandemic in the Republic of Artsakh,,extendedconfirmed, infinity,105,Fewer than 30 watchers,,0,2,1,0,0,3
63914196,2020â€“2021 Chinaâ€“India skirmishes,,extendedconfirmed, 2021-12-01T08:21:23Z,343446,135,51,17,46662,2755,11,5,13
65701455,2020â€“2021 Indian farmers' protest,,extendedconfirmed, 2022-08-14T02:04:16Z,247128,122,51,14,45988,1369,36,23,16
67642078,2021 Gaza War,,extendedconfirmed, infinity,44,Fewer than 30 watchers,,0,131,2,0,0,
67639070,2021 Israeli Palestinian violence,,extendedconfirmed, infinity,91,30,30,0,1,1,0,0,3
67620503,2021 Israelâ€“Palestine crisis,,extendedconfirmed, infinity,239634,179,179,24,43297,2533,51,14,16
67638847,2021 Jerusalem clashes,,extendedconfirmed, infinity,91,Fewer than 30 watchers,,0,76,2,0,0,3
67884628,2021 in the Israeliâ€“Palestinian conflict,,extendedconfirmed, infinity,115,Fewer than 30 watchers,,0,41,1,0,0,3
62466832,A-League all-time records,,extendedconfirmed, infinity,92,Fewer than 30 watchers,,0,253,1,0,0,3
3089407,A-League records and statistics,,extendedconfirmed, infinity,27444,Fewer than 30 watchers,,2,804,2529,0,0,3
65509335,A2Z (Philippine TV channel),,extendedconfirmed, 2022-03-26T16:44:26Z,16653,Fewer than 30 watchers,,5,9401,503,2,1,8
57285750,AMAD Project,,extendedconfirmed, infinity,5865,48,13,3,388,146,1,1,3
42804091,AMCHA Initiative,,extendedconfirmed, infinity,43101,35,6,2,132,299,2,2,10
37810662,AMIA bombing,,extendedconfirmed, infinity,69565,176,11,9,9591,1048,0,0,16
6275104,A Clean Break: A New Strategy for Securing the Realm,,extendedconfirmed, infinity,24490,60,6,4,3592,210,0,0,4
2212641,Abbas al-Musawi,,extendedconfirmed, infinity,9083,57,5,7,3738,252,0,0,12
5993027,Abduction and killing of Nachshon Wachsman,,extendedconfirmed, infinity,16434,52,6,7,466,281,0,0,8
58559502,Abdul Aziz Al Saud of Saudi Arabia,,extendedconfirmed, infinity,56,165,7,0,1,2,0,0,
23187771,Abdullah Azzam Brigades,,extendedconfirmed, infinity,26879,49,4,12,2215,306,1,1,10
34138616,Abdullah Barghouti,,extendedconfirmed, infinity,6992,Fewer than 30 watchers,,3,1511,52,0,0,8
19186951,Abdullah of Saudi Arabia,,extendedconfirmed, infinity,101539,243,14,38,28868,4197,7,3,25
54627043,Abominable (2019 film),,extendedconfirmed, infinity,36212,47,12,1,27938,571,4,3,8
15484528,Abraham Gancwajch,,extendedconfirmed, infinity,8527,35,6,0,1394,239,0,0,7
56057873,Abraham Silberschein,,extendedconfirmed, infinity,9679,Fewer than 30 watchers,,2,36,43,0,0,13
3704049,Abu Ali Mustapha Brigades,,extendedconfirmed, infinity,6146,44,26,2,950,116,1,1,3
3246690,Abu Dis,,extendedconfirmed, infinity,38411,60,9,4,579,373,0,0,15
73331,Abu Nidal,,extendedconfirmed, infinity,44409,125,14,5,5286,1075,0,0,18
2179718,Acharya,,extendedconfirmed, infinity,6298,66,11,11,4027,544,0,0,16
33009229,Achille Lauro hijacking,,extendedconfirmed, infinity,104478,61,14,3,6597,607,0,0,9
65627719,Act on the Institute of National Remembrance,,extendedconfirmed, infinity,6443,31,16,0,192,9,0,0,3
226238,Adam's Bridge,,extendedconfirmed, infinity,37976,279,49,30,43218,2246,1,1,16
334773,Adam CzerniakÃ³w,,extendedconfirmed, infinity,8145,44,5,3,2251,250,0,0,15
240028,Adidas,,extendedconfirmed, infinity,80995,575,40,26,123078,8262,1,1,28
21918759,Aditi Rao Hydari,,extendedconfirmed, 2022-03-28T02:55:35Z,71285,117,19,2,97981,2432,0,0,13
446017,Administrative units of Pakistan,,extendedconfirmed, infinity,30551,114,22,30,29441,1080,0,0,6
1679844,Adnan al-Ghoul,,extendedconfirmed, infinity,5841,40,3,0,242,119,1,1,9
2731583,Adolf Hitler,,extendedconfirmed, infinity,170959,3285,221,55,620952,27074,30,14,62
4358594,Adolf Warski,,extendedconfirmed, infinity,4709,Fewer than 30 watchers,,2,207,105,3,1,11
65469754,"Adora, Har Hebron",,extendedconfirmed, infinity,78,Fewer than 30 watchers,,0,31,2,0,0,3
